BEGAIN,C6orf176,CRH,LGR5,MID1,NAV2,PI15,PPFIBP2=>TFPI2;1.0;0.1282051282051282;5.0
CRH,DUSP4,VGF=>C20orf103,MID1,PPP1R16B;0.35714285714285715;0.3333333333333333;14.0
NAV2,PI15,SPRY2=>C6orf176,FAM84B,MID1,PPP1R16B,SPRY4;1.0;1.0;5.0
C20orf103,PPFIBP2,PPP1R16B,SPRY4=>BTBD11,HK2,MID1,VGF;0.625;0.625;8.0
C6orf176,NAV2,PPFIBP2,SPRY4,TFPI2,VGF=>CRH,LGR5,PI15;1.0;0.5555555555555556;5.0
CRH,LGR5,PPFIBP2,SPRY2=>DUSP4,FAM84B,PI15,TFPI2,VGF;0.7142857142857143;0.7142857142857143;7.0
BEGAIN,C20orf103,MID1,PPP1R16B,VGF=>BTBD11,HK2,SPRY2;1.0;0.8333333333333334;5.0
LGR5,NAV2,PI15,TFPI2=>CRH,PPFIBP2,PPP1R16B,SPRY4,VGF;1.0;0.625;5.0
C6orf176,CRH,LGR5,MID1,NAV2,PPP1R16B,VGF=>FAM84B,PPFIBP2,SPRY2;1.0;0.8333333333333334;5.0
BEGAIN,C6orf176,CRH,FAM84B,LGR5,MID1,PPFIBP2,SPRY2,VGF=>DUSP4,NAV2,PI15,PPP1R16B,SPRY4;1.0;1.0;5.0
BEGAIN,LGR5,NAV2,PPFIBP2,SPRY2,SPRY4=>CRH,DUSP4,MID1,PI15,PPP1R16B,TFPI2,VGF;1.0;1.0;5.0
BEGAIN,CRH,FAM84B,MID1,PPFIBP2,SPRY2=>DUSP4,LGR5,NAV2,PI15,PPP1R16B,SPRY4,VGF;1.0;1.0;5.0
CRH,DUSP4,LGR5,SPRY2=>BEGAIN,C6orf176,MID1,NAV2,PI15,PPFIBP2,SPRY4,TFPI2,VGF;0.8333333333333334;0.8333333333333334;6.0
BEGAIN,C6orf176,CRH,DUSP4,FAM84B,MID1,PI15,SPRY2,SPRY4,TFPI2=>LGR5,NAV2,PPP1R16B,VGF;1.0;1.0;5.0
BEGAIN,C6orf176,CRH,LGR5,PI15,PPP1R16B,TFPI2=>DUSP4,FAM84B,NAV2,SPRY4,VGF;1.0;1.0;5.0
CRH,FAM84B,SPRY2,SPRY4,TFPI2=>MID1,PI15,PPFIBP2,PPP1R16B,VGF;1.0;1.0;5.0
CRH,DUSP4,PPFIBP2,SPRY4,TFPI2,VGF=>BTBD11,C6orf176,RND3;0.8333333333333334;0.5;6.0
DUSP4,MID1,NAV2,PPFIBP2,PPP1R16B,TFPI2,VGF=>CRH,FAM84B,PI15,SPRY2;1.0;1.0;5.0
BEGAIN,C6orf176,LGR5,PPP1R16B=>DUSP4,FAM84B,PI15,PPFIBP2,SPRY4,VGF;1.0;1.0;5.0
